row_id,model,split,book_filter,scroll,target_word,target_fit_frequency,target_position,context_for_reading,raw_context,model_top1,model_top2,model_top3,model_top4,model_top5,all_top5,case_status,likely_issue,reader_note
2387,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q365a,עשר,199,18,לוא נראים האופנים אל החוץ ורחב חמשת הבריחים ארבע ועשרים באמה ששה ⬚⬚⬚ קרשים ה באמה ויהיו תואמים הקרשים מ למטה תעשה,לוא נראים ה אופנים אל ה חוץ ו רחב חמשת ה בריחים ארבע ו עשרים ב אמה ששה ⬚⬚⬚ קרשים ה ב אמה ו יהיו תואמים ה קרשים מ ל מטה תעשה,עשר,וחמישה,עשרים,ועשרים,וחמשה,עשר | וחמישה | עשרים | ועשרים | וחמשה,hit,exact_top1_hit,The model's first guess is exactly correct.
2388,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q365a,יהיו,119,16,רחב חמשת הבריחים ארבע ועשרים באמה ששה עשר קרשים ה באמה ו ⬚⬚⬚ תואמים הקרשים מ למטה תעשה את החשבונים חשבון ו את,רחב חמשת ה בריחים ארבע ו עשרים ב אמה ששה עשר קרשים ה ב אמה ו ⬚⬚⬚ תואמים ה קרשים מ ל מטה תעשה את ה חשבונים חשבון ו את,יהיו,קרשים,ארבעה,שנים,היו,יהיו | קרשים | ארבעה | שנים | היו,hit,exact_top1_hit,The model's first guess is exactly correct.
2389,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q365a,תואמים,0,16,חמשת הבריחים ארבע ועשרים באמה ששה עשר קרשים ה באמה ויהיו ⬚⬚⬚ הקרשים מ למטה תעשה את החשבונים חשבון ו את בן,חמשת ה בריחים ארבע ו עשרים ב אמה ששה עשר קרשים ה ב אמה ו יהיו ⬚⬚⬚ ה קרשים מ ל מטה תעשה את ה חשבונים חשבון ו את בן,עשריםאת,עשריםכול,כולאת,כולכול,עשריםעשר,עשריםאת | עשריםכול | כולאת | כולכול | עשריםעשר,miss,rare_or_unseen,Gold word is very rare or unseen in the fit partition.
2390,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,יהוה,387,9,א עם משה הדברים האלה ודבר ⬚⬚⬚ אל משה פנים אל פנים כאשר דבר איש אל ויאמר משה אל יהוה ראה אתה אומר,א עם משה ה דברים ה אלה ו דבר ⬚⬚⬚ אל משה פנים אל פנים כ אשר דבר איש אל ו יאמר משה אל יהוה ראה אתה אומר,יהוה,אלוהים,ה',ייי',יי,יהוה | אלוהים | ה' | ייי' | יי,hit,exact_top1_hit,The model's first guess is exactly correct.
2391,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,אל,1175,10,א עם משה הדברים האלה ודבר יהוה ⬚⬚⬚ משה פנים אל פנים כאשר דבר איש אל ויאמר משה אל יהוה ראה אתה אומר,א עם משה ה דברים ה אלה ו דבר יהוה ⬚⬚⬚ משה פנים אל פנים כ אשר דבר איש אל ו יאמר משה אל יהוה ראה אתה אומר,אל,עם,ביד,את,עים,אל | עם | ביד | את | עים,hit,exact_top1_hit,The model's first guess is exactly correct.
2392,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,משה,36,11,א עם משה הדברים האלה ודבר יהוה אל ⬚⬚⬚ פנים אל פנים כאשר דבר איש אל ויאמר משה אל יהוה ראה אתה אומר העל,א עם משה ה דברים ה אלה ו דבר יהוה אל ⬚⬚⬚ פנים אל פנים כ אשר דבר איש אל ו יאמר משה אל יהוה ראה אתה אומר העל,משה,ישראל,פנים,אהרון,אהרן,משה | ישראל | פנים | אהרון | אהרן,hit,exact_top1_hit,The model's first guess is exactly correct.
2393,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,פנים,23,12,א עם משה הדברים האלה ודבר יהוה אל משה ⬚⬚⬚ אל פנים כאשר דבר איש אל ויאמר משה אל יהוה ראה אתה אומר העל את,א עם משה ה דברים ה אלה ו דבר יהוה אל משה ⬚⬚⬚ אל פנים כ אשר דבר איש אל ו יאמר משה אל יהוה ראה אתה אומר העל את,פנים,עין,פה,לחם,בפנים,פנים | עין | פה | לחם | בפנים,hit,exact_top1_hit,The model's first guess is exactly correct.
2394,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,אמרי,9,8,ולמען ומהר גורש מ את ה ⬚⬚⬚ ו הכנעני ו החתי ו הפרזי ו החוי ו היבוסי השמר פן תכרות,ו למען ו מהר גורש מ את ה ⬚⬚⬚ ו ה כנעני ו ה חתי ו ה פרזי ו ה חוי ו ה יבוסי השמר פן תכרות,חת,הכנעני,ישראל,ארץ,כנען,חת | הכנעני | ישראל | ארץ | כנען,miss,particle_or_too_short,Top guess is much shorter than the gold word.
2395,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,כנעני,0,9,ומהר גורש מ את האמרי ו ה ⬚⬚⬚ ו החתי ו הפרזי ו החוי ו היבוסי השמר פן תכרות ברית ליושב,ו מהר גורש מ את ה אמרי ו ה ⬚⬚⬚ ו ה חתי ו ה פרזי ו ה חוי ו ה יבוסי השמר פן תכרות ברית ל יושב,חת,אל,הר,ים,עם,חת | אל | הר | ים | עם,miss,particle_or_too_short,Top guess is much shorter than the gold word.
2396,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,חתי,0,12,ומהר גורש מ את האמרי ו הכנעני ו ה ⬚⬚⬚ ו הפרזי ו החוי ו היבוסי השמר פן תכרות ברית ליושב הארץ אשר,ו מהר גורש מ את ה אמרי ו ה כנעני ו ה ⬚⬚⬚ ו ה פרזי ו ה חוי ו ה יבוסי השמר פן תכרות ברית ל יושב ה ארץ אשר,ישראל,אשר,עם,חת,אל,ישראל | אשר | עם | חת | אל,miss,rare_or_unseen,Gold word is very rare or unseen in the fit partition.
2397,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,חוי,0,17,מהר גורש מ את האמרי ו הכנעני ו החתי ו הפרזי ו ה ⬚⬚⬚ ו היבוסי השמר פן תכרות ברית ליושב הארץ אשר אתה בא פן יהיה,מהר גורש מ את ה אמרי ו ה כנעני ו ה חתי ו ה פרזי ו ה ⬚⬚⬚ ו ה יבוסי השמר פן תכרות ברית ל יושב ה ארץ אשר אתה בא פן יהיה,חת,אל,ישראל,עמון,עם,חת | אל | ישראל | עמון | עם,miss,rare_or_unseen,Gold word is very rare or unseen in the fit partition.
2398,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,יבוסי,0,19,גורש מ את האמרי ו הכנעני ו החתי ו הפרזי ו החוי ו ה ⬚⬚⬚ השמר פן תכרות ברית ליושב הארץ אשר אתה בא פן יהיה למוקש ב,גורש מ את ה אמרי ו ה כנעני ו ה חתי ו ה פרזי ו ה חוי ו ה ⬚⬚⬚ השמר פן תכרות ברית ל יושב ה ארץ אשר אתה בא פן יהיה ל מוקש ב,חת,אל,ארץ,איש,כי,חת | אל | ארץ | איש | כי,miss,particle_or_too_short,Top guess is much shorter than the gold word.
2399,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,ברית,76,18,ו הכנעני ו החתי ו הפרזי ו החוי ו היבוסי השמר פן תכרות ⬚⬚⬚ ליושב הארץ אשר אתה בא פן יהיה למוקש ב כי את,ו ה כנעני ו ה חתי ו ה פרזי ו ה חוי ו ה יבוסי השמר פן תכרות ⬚⬚⬚ ל יושב ה ארץ אשר אתה בא פן יהיה ל מוקש ב כי את,ברית,לב,את,הברית,לו,ברית | לב | את | הברית | לו,hit,exact_top1_hit,The model's first guess is exactly correct.
2400,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,יושב,26,18,כנעני ו החתי ו הפרזי ו החוי ו היבוסי השמר פן תכרות ברית ל ⬚⬚⬚ הארץ אשר אתה בא פן יהיה למוקש ב כי את ו,כנעני ו ה חתי ו ה פרזי ו ה חוי ו ה יבוסי השמר פן תכרות ברית ל ⬚⬚⬚ ה ארץ אשר אתה בא פן יהיה ל מוקש ב כי את ו,את,אל,כול,כי,על,את | אל | כול | כי | על,miss,particle_or_too_short,Top guess is much shorter than the gold word.
2401,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,ארץ,69,18,החתי ו הפרזי ו החוי ו היבוסי השמר פן תכרות ברית ליושב ה ⬚⬚⬚ אשר אתה בא פן יהיה למוקש ב כי את ו ב,ה חתי ו ה פרזי ו ה חוי ו ה יבוסי השמר פן תכרות ברית ל יושב ה ⬚⬚⬚ אשר אתה בא פן יהיה ל מוקש ב כי את ו ב,במקום,הארץ,עד,מקום,בדרך,במקום | הארץ | עד | מקום | בדרך,miss,other_miss,Miss without a simple short/rare/same-length explanation.
2402,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,אשר,1396,18,חתי ו הפרזי ו החוי ו היבוסי השמר פן תכרות ברית ליושב הארץ ⬚⬚⬚ אתה בא פן יהיה למוקש ב כי את ו ב אש,חתי ו ה פרזי ו ה חוי ו ה יבוסי השמר פן תכרות ברית ל יושב ה ארץ ⬚⬚⬚ אתה בא פן יהיה ל מוקש ב כי את ו ב אש,אשר,כי,ואם,אם,כאשר,אשר | כי | ואם | אם | כאשר,hit,exact_top1_hit,The model's first guess is exactly correct.
2403,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,בא,76,18,הפרזי ו החוי ו היבוסי השמר פן תכרות ברית ליושב הארץ אשר אתה ⬚⬚⬚ פן יהיה למוקש ב כי את ו ב אש ו,ה פרזי ו ה חוי ו ה יבוסי השמר פן תכרות ברית ל יושב ה ארץ אשר אתה ⬚⬚⬚ פן יהיה ל מוקש ב כי את ו ב אש ו,בה,שמה,עליה,יושב,שם,בה | שמה | עליה | יושב | שם,miss,same_length_semantic,Model prefers another plausible word of similar length.
2404,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,כי,712,15,פן תכרות ברית ליושב הארץ אשר אתה בא פן יהיה למוקש ב ⬚⬚⬚ את ו ב אש ו כי לוא תשתחוה ל אל אחר כי יהוה,פן תכרות ברית ל יושב ה ארץ אשר אתה בא פן יהיה ל מוקש ב ⬚⬚⬚ את ו ב אש ו כי לוא תשתחוה ל אל אחר כי יהוה,כי,ף,ך,איש,אשר,כי | ף | ך | איש | אשר,hit,exact_top1_hit,The model's first guess is exactly correct.
2405,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,את,1430,16,פן תכרות ברית ליושב הארץ אשר אתה בא פן יהיה למוקש ב כי ⬚⬚⬚ ו ב אש ו כי לוא תשתחוה ל אל אחר כי יהוה קנא,פן תכרות ברית ל יושב ה ארץ אשר אתה בא פן יהיה ל מוקש ב כי ⬚⬚⬚ ו ב אש ו כי לוא תשתחוה ל אל אחר כי יהוה קנא,לוא,אם,אל,אש,כול,לוא | אם | אל | אש | כול,miss,same_length_semantic,Model prefers another plausible word of similar length.
2406,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,כי,712,10,יהיה למוקש ב כי את ו ב אש ו ⬚⬚⬚ לוא תשתחוה ל אל אחר כי יהוה קנא אל קנא הוא פן תכרות ברית ליושבי הארץ,יהיה ל מוקש ב כי את ו ב אש ו ⬚⬚⬚ לוא תשתחוה ל אל אחר כי יהוה קנא אל קנא הוא פן תכרות ברית ל יושבי ה ארץ,כי,אשר,ך,ולו,אש,כי | אשר | ך | ולו | אש,hit,exact_top1_hit,The model's first guess is exactly correct.
2407,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,לוא,578,10,למוקש ב כי את ו ב אש ו כי ⬚⬚⬚ תשתחוה ל אל אחר כי יהוה קנא אל קנא הוא פן תכרות ברית ליושבי הארץ ו,ל מוקש ב כי את ו ב אש ו כי ⬚⬚⬚ תשתחוה ל אל אחר כי יהוה קנא אל קנא הוא פן תכרות ברית ל יושבי ה ארץ ו,לוא,לא,אם,א,אל,לוא | לא | אם | א | אל,hit,exact_top1_hit,The model's first guess is exactly correct.
2408,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,תשתחוה,1,11,למוקש ב כי את ו ב אש ו כי לוא ⬚⬚⬚ ל אל אחר כי יהוה קנא אל קנא הוא פן תכרות ברית ליושבי הארץ ויזנו,ל מוקש ב כי את ו ב אש ו כי לוא ⬚⬚⬚ ל אל אחר כי יהוה קנא אל קנא הוא פן תכרות ברית ל יושבי ה ארץ ו יזנו,קנא,ף,יהיה,תשתחוה,אל,קנא | ף | יהיה | תשתחוה | אל,hit,exact_top5_hit,The gold word appears in the model's top-5 list.
2409,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,אל,1175,11,ב כי את ו ב אש ו כי לוא תשתחוה ל ⬚⬚⬚ אחר כי יהוה קנא אל קנא הוא פן תכרות ברית ליושבי הארץ ויזנו אחרי,ב כי את ו ב אש ו כי לוא תשתחוה ל ⬚⬚⬚ אחר כי יהוה קנא אל קנא הוא פן תכרות ברית ל יושבי ה ארץ ו יזנו אחרי,לאל,אל,אלוה,לעם,אלהים,לאל | אל | אלוה | לעם | אלהים,hit,exact_top5_hit,The gold word appears in the model's top-5 list.
2410,ft_msbert_span_refined,heldout-scrolls,excluding-conservative-aramaic-books,4Q368,אחר,77,11,כי את ו ב אש ו כי לוא תשתחוה ל אל ⬚⬚⬚ כי יהוה קנא אל קנא הוא פן תכרות ברית ליושבי הארץ ויזנו אחרי ו,כי את ו ב אש ו כי לוא תשתחוה ל אל ⬚⬚⬚ כי יהוה קנא אל קנא הוא פן תכרות ברית ל יושבי ה ארץ ו יזנו אחרי ו,אחר,נכר,קנא,אחרים,אחרי,אחר | נכר | קנא | אחרים | אחרי,hit,exact_top1_hit,The model's first guess is exactly correct.
